day;hour; production 
2015-06-25;24; 4,814 
2015-06-26;1; 4,774 
2015-06-26;2; 4,717 
2015-06-26;3; 4,651 
2015-06-26;4; 4,579 
2015-06-26;5; 4,515 
2015-06-26;6; 4,443 
2015-06-26;7; 4,367 
2015-06-26;8; 4,296 
2015-06-26;9; 4,218 
2015-06-26;10; 4,148 
2015-06-26;11; 4,089 
2015-06-26;12; 4,041 
2015-06-26;13; 4,018 
2015-06-26;14; 4,028 
2015-06-26;15; 4,078 
2015-06-26;16; 4,194 
2015-06-26;17; 4,378 
2015-06-26;18; 4,604 
2015-06-26;19; 4,835 
2015-06-26;20; 4,994 
2015-06-26;21; 5,043 
2015-06-26;22; 5,048 
2015-06-26;23; 5,051 
2015-06-26;24; 5,053 
2015-06-27;1; 5,053 
2015-06-27;2; 5,048 
2015-06-27;3; 5,046 
2015-06-27;4; 5,043 
2015-06-27;5; 5,043 
2015-06-27;6; 5,008 
2015-06-27;7; 4,862 
2015-06-27;8; 4,735 
2015-06-27;9; 4,617 
2015-06-27;10; 4,515 
2015-06-27;11; 4,441 
2015-06-27;12; 4,444 
2015-06-27;13; 4,558 
2015-06-27;14; 4,786 
2015-06-27;15; 5,024 
2015-06-27;16; 5,059 
2015-06-27;17; 5,067 
2015-06-27;18; 5,069 
2015-06-27;19; 5,071 
2015-06-27;20; 5,070 
2015-06-27;21; 5,070 
2015-06-27;22; 5,070 
2015-06-27;23; 5,067 
2015-06-27;24; 5,065 
2015-06-28;1; 5,056 
2015-06-28;2; 5,064 
2015-06-28;3; 5,063 
2015-06-28;4; 5,063 
2015-06-28;5; 5,059 
2015-06-28;6; 5,060 
2015-06-28;7; 5,061 
2015-06-28;8; 5,061 
2015-06-28;9; 5,058 
2015-06-28;10; 5,063 
2015-06-28;11; 5,062 
2015-06-28;12; 5,062 
2015-06-28;13; 5,065 
2015-06-28;14; 5,069 
2015-06-28;15; 5,072 
2015-06-28;16; 5,075 
2015-06-28;17; 5,073 
2015-06-28;18; 5,073 
2015-06-28;19; 5,069 
2015-06-28;20; 5,070 
2015-06-28;21; 5,071 
2015-06-28;22; 5,069 
2015-06-28;23; 5,064 
2015-06-28;24; 5,065 
2015-06-29;1; 5,072 
2015-06-29;2; 5,070 
2015-06-29;3; 5,071 
2015-06-29;4; 5,071 
2015-06-29;5; 5,071 
2015-06-29;6; 5,072 
2015-06-29;7; 5,072 
2015-06-29;8; 5,049 
2015-06-29;9; 5,062 
2015-06-29;10; 5,058 
2015-06-29;11; 5,060 
2015-06-29;12; 5,058 
2015-06-29;13; 5,057 
2015-06-29;14; 5,062 
2015-06-29;15; 5,066 
2015-06-29;16; 5,063 
2015-06-29;17; 5,064 
2015-06-29;18; 5,064 
2015-06-29;19; 5,063 
2015-06-29;20; 5,064 
2015-06-29;21; 5,068 
2015-06-29;22; 5,065 
2015-06-29;23; 5,061 
2015-06-29;24; 5,069 
2015-06-30;1; 5,072 
2015-06-30;2; 5,068 
2015-06-30;3; 5,070 
2015-06-30;4; 5,068 
2015-06-30;5; 5,067 
2015-06-30;6; 5,071 
2015-06-30;7; 5,070 
2015-06-30;8; 5,068 
2015-06-30;9; 5,061 
2015-06-30;10; 5,067 
2015-06-30;11; 5,069 
2015-06-30;12; 5,064 
2015-06-30;13; 5,057 
2015-06-30;14; 5,062 
2015-06-30;15; 5,069 
2015-06-30;16; 5,071 
2015-06-30;17; 5,072 
2015-06-30;18; 5,071 
2015-06-30;19; 5,066 
2015-06-30;20; 5,055 
2015-06-30;21; 5,051 
2015-06-30;22; 5,058 
2015-06-30;23; 5,062 
2015-06-30;24; 5,066 
2015-07-01;1; 5,069 
2015-07-01;2; 5,066 
2015-07-01;3; 5,067 
2015-07-01;4; 5,069 
2015-07-01;5; 5,071 
2015-07-01;6; 5,070 
2015-07-01;7; 5,070 
2015-07-01;8; 5,065 
2015-07-01;9; 5,070 
2015-07-01;10; 5,064 
2015-07-01;11; 5,059 
2015-07-01;12; 5,054 
2015-07-01;13; 5,053 
2015-07-01;14; 5,053 
2015-07-01;15; 5,055 
2015-07-01;16; 5,065 
2015-07-01;17; 5,066 
2015-07-01;18; 5,058 
2015-07-01;19; 5,060 
2015-07-01;20; 5,065 
2015-07-01;21; 5,060 
2015-07-01;22; 5,055 
2015-07-01;23; 5,051 
2015-07-01;24; 5,053 
2015-07-02;1; 5,062 
2015-07-02;2; 5,059 
2015-07-02;3; 5,060 
2015-07-02;4; 5,066 
2015-07-02;5; 5,065 
2015-07-02;6; 5,068 
2015-07-02;7; 5,060 
2015-07-02;8; 5,067 
2015-07-02;9; 5,071 
2015-07-02;10; 5,063 
2015-07-02;11; 5,069 
2015-07-02;12; 5,071 
2015-07-02;13; 5,064 
2015-07-02;14; 5,061 
2015-07-02;15; 5,061 
2015-07-02;16; 5,057 
2015-07-02;17; 5,061 
2015-07-02;18; 5,059 
2015-07-02;19; 5,061 
2015-07-02;20; 5,059 
2015-07-02;21; 5,059 
2015-07-02;22; 5,060 
2015-07-02;23; 5,058 
2015-07-02;24; 5,063 
2015-07-03;1; 5,071 
2015-07-03;2; 5,068 
2015-07-03;3; 5,061 
2015-07-03;4; 5,065 
2015-07-03;5; 5,068 
2015-07-03;6; 5,072 
2015-07-03;7; 3,522 
2015-07-03;8; 5,079 
2015-07-03;9; 5,073 
2015-07-03;10; 5,072 
2015-07-03;11; 5,075 
2015-07-03;12; 5,070 
2015-07-03;13; 5,075 
2015-07-03;14; 5,080 
2015-07-03;15; 5,082 
2015-07-03;16; 5,086 
2015-07-03;17; 5,080 
2015-07-03;18; 5,090 
2015-07-03;19; 5,088 
2015-07-03;20; 5,076 
2015-07-03;21; 5,075 
2015-07-03;22; 5,079 
2015-07-03;23; 5,082 
2015-07-03;24; 5,078 
2015-07-04;1; 5,074 
2015-07-04;2; 5,077 
2015-07-04;3; 5,074 
2015-07-04;4; 5,068 
2015-07-04;5; 5,068 
2015-07-04;6; 5,066 
2015-07-04;7; 5,068 
2015-07-04;8; 5,074 
2015-07-04;9; 5,066 
2015-07-04;10; 5,064 
2015-07-04;11; 5,062 
2015-07-04;12; 5,068 
2015-07-04;13; 5,062 
2015-07-04;14; 5,067 
2015-07-04;15; 5,075 
2015-07-04;16; 5,070 
2015-07-04;17; 5,078 
2015-07-04;18; 5,075 
2015-07-04;19; 5,068 
2015-07-04;20; 5,074 
2015-07-04;21; 5,078 
2015-07-04;22; 5,075 
2015-07-04;23; 5,069 
2015-07-04;24; 5,071 
2015-07-05;1; 5,070 
2015-07-05;2; 5,069 
2015-07-05;3; 5,069 
2015-07-05;4; 5,067 
2015-07-05;5; 5,061 
2015-07-05;6; 5,064 
2015-07-05;7; 5,061 
2015-07-05;8; 5,053 
2015-07-05;9; 5,061 
2015-07-05;10; 5,059 
2015-07-05;11; 5,065 
2015-07-05;12; 5,065 
2015-07-05;13; 5,066 
2015-07-05;14; 5,070 
2015-07-05;15; 5,069 
2015-07-05;16; 5,072 
2015-07-05;17; 5,073 
2015-07-05;18; 5,072 
2015-07-05;19; 5,072 
2015-07-05;20; 5,075 
2015-07-05;21; 5,068 
2015-07-05;22; 5,069 
2015-07-05;23; 5,075 
2015-07-05;24; 5,071 
2015-07-06;1; 5,067 
2015-07-06;2; 5,066 
2015-07-06;3; 5,067 
2015-07-06;4; 5,065 
2015-07-06;5; 5,065 
2015-07-06;6; 5,066 
2015-07-06;7; 5,064 
2015-07-06;8; 5,065 
2015-07-06;9; 5,060 
2015-07-06;10; 5,066 
2015-07-06;11; 5,066 
2015-07-06;12; 5,064 
2015-07-06;13; 5,064 
2015-07-06;14; 5,071 
2015-07-06;15; 5,068 
2015-07-06;16; 5,064 
2015-07-06;17; 5,062 
2015-07-06;18; 5,071 
2015-07-06;19; 5,070 
2015-07-06;20; 5,068 
2015-07-06;21; 5,066 
2015-07-06;22; 5,063 
2015-07-06;23; 5,067 
2015-07-06;24; 5,061 
2015-07-07;1; 5,068 
2015-07-07;2; 5,070 
2015-07-07;3; 5,069 
2015-07-07;4; 5,066 
2015-07-07;5; 5,064 
2015-07-07;6; 5,069 
2015-07-07;7; 5,064 
2015-07-07;8; 5,067 
2015-07-07;9; 5,056 
2015-07-07;10; 5,056 
2015-07-07;11; 5,058 
2015-07-07;12; 5,050 
2015-07-07;13; 5,057 
2015-07-07;14; 5,059 
2015-07-07;15; 5,055 
2015-07-07;16; 5,054 
2015-07-07;17; 5,050 
2015-07-07;18; 5,052 
2015-07-07;19; 5,053 
2015-07-07;20; 5,053 
2015-07-07;21; 5,052 
2015-07-07;22; 5,053 
2015-07-07;23; 5,048 
2015-07-07;24; 5,051 
2015-07-08;1; 5,052 
2015-07-08;2; 5,049 
2015-07-08;3; 5,047 
2015-07-08;4; 5,047 
2015-07-08;5; 5,047 
2015-07-08;6; 5,051 
2015-07-08;7; 5,048 
2015-07-08;8; 5,048 
2015-07-08;9; 5,044 
2015-07-08;10; 5,046 
2015-07-08;11; 5,046 
2015-07-08;12; 5,046 
2015-07-08;13; 5,040 
2015-07-08;14; 5,040 
2015-07-08;15; 5,036 
2015-07-08;16; 5,037 
2015-07-08;17; 5,038 
2015-07-08;18; 5,038 
2015-07-08;19; 5,035 
2015-07-08;20; 5,029 
2015-07-08;21; 5,027 
2015-07-08;22; 5,037 
2015-07-08;23; 5,038 
2015-07-08;24; 5,035 
2015-07-09;1; 5,038 
2015-07-09;2; 5,041 
2015-07-09;3; 5,046 
2015-07-09;4; 5,046 
2015-07-09;5; 5,044 
2015-07-09;6; 5,042 
2015-07-09;7; 5,040 
2015-07-09;8; 5,042 
2015-07-09;9; 5,039 
2015-07-09;10; 5,038 
2015-07-09;11; 5,024 
2015-07-09;12; 5,012 
2015-07-09;13; 4,983 
2015-07-09;14; 4,378 
2015-07-09;15; 5,006 
2015-07-09;16; 4,995 
2015-07-09;17; 5,014 
2015-07-09;18; 5,036 
2015-07-09;19; 5,043 
2015-07-09;20; 5,037 
2015-07-09;21; 5,032 
2015-07-09;22; 5,035 
2015-07-09;23; 5,043 
2015-07-09;24; 5,041 
2015-07-10;1; 5,041 
2015-07-10;2; 5,045 
2015-07-10;3; 5,045 
2015-07-10;4; 5,044 
2015-07-10;5; 5,042 
2015-07-10;6; 5,042 
2015-07-10;7; 5,039 
2015-07-10;8; 5,042 
2015-07-10;9; 5,027 
2015-07-10;10; 5,012 
2015-07-10;11; 4,313 
2015-07-10;12; 4,889 
2015-07-10;13; 4,496 
2015-07-10;14; 4,285 
2015-07-10;15; 4,248 
2015-07-10;16; 4,341 
2015-07-10;17; 3,868 
2015-07-10;18; 4,325 
2015-07-10;19; 4,575 
2015-07-10;20; 4,532 
2015-07-10;21; 4,500 
2015-07-10;22; 4,462 
2015-07-10;23; 4,397 
2015-07-10;24; 4,306 
2015-07-11;1; 4,200 
2015-07-11;2; 4,081 
2015-07-11;3; 3,950 
2015-07-11;4; 3,829 
2015-07-11;5; 3,706 
2015-07-11;6; 3,590 
2015-07-11;7; 3,483 
2015-07-11;8; 3,378 
2015-07-11;9; 3,270 
2015-07-11;10; 3,159 
2015-07-11;11; 3,054 
2015-07-11;12; 2,961 
2015-07-11;13; 2,886 
2015-07-11;14; 2,828 
2015-07-11;15; 2,811 
2015-07-11;16; 2,810 
2015-07-11;17; 2,843 
2015-07-11;18; 2,931 
2015-07-11;19; 3,038 
2015-07-11;20; 3,164 
2015-07-11;21; 3,283 
2015-07-11;22; 3,381 
2015-07-11;23; 3,470 
2015-07-11;24; 3,527 
2015-07-12;1; 3,563 
2015-07-12;2; 3,640 
2015-07-12;3; 3,796 
2015-07-12;4; 3,950 
2015-07-12;5; 4,084 
2015-07-12;6; 4,276 
2015-07-12;7; 4,481 
2015-07-12;8; 4,537 
2015-07-12;9; 4,565 
2015-07-12;10; 4,568 
2015-07-12;11; 4,572 
2015-07-12;12; 4,603 
2015-07-12;13; 4,682 
2015-07-12;14; 4,797 
2015-07-12;15; 4,916 
2015-07-12;16; 5,005 
2015-07-12;17; 5,034 
2015-07-12;18; 5,039 
2015-07-12;19; 5,045 
2015-07-12;20; 5,046 
2015-07-12;21; 5,045 
2015-07-12;22; 5,046 
2015-07-12;23; 5,044 
2015-07-12;24; 5,043 
2015-07-13;1; 5,048 
2015-07-13;2; 5,043 
2015-07-13;3; 5,044 
2015-07-13;4; 5,040 
2015-07-13;5; 5,040 
2015-07-13;6; 5,041 
2015-07-13;7; 5,041 
2015-07-13;8; 5,009 
2015-07-13;9; 5,029 
2015-07-13;10; 5,032 
2015-07-13;11; 5,033 
2015-07-13;12; 5,034 
2015-07-13;13; 5,038 
2015-07-13;14; 5,035 
2015-07-13;15; 5,041 
2015-07-13;16; 5,040 
2015-07-13;17; 5,048 
2015-07-13;18; 5,039 
2015-07-13;19; 5,041 
2015-07-13;20; 5,040 
2015-07-13;21; 5,044 
2015-07-13;22; 5,039 
2015-07-13;23; 5,041 
2015-07-13;24; 5,042 
2015-07-14;1; 5,040 
2015-07-14;2; 5,041 
2015-07-14;3; 5,036 
2015-07-14;4; 5,035 
2015-07-14;5; 5,036 
2015-07-14;6; 5,030 
2015-07-14;7; 5,028 
2015-07-14;8; 5,014 
2015-07-14;9; 4,925 
2015-07-14;10; 4,829 
2015-07-14;11; 4,726 
2015-07-14;12; 4,632 
2015-07-14;13; 4,546 
2015-07-14;14; 4,472 
2015-07-14;15; 4,406 
2015-07-14;16; 4,352 
2015-07-14;17; 4,318 
2015-07-14;18; 4,299 
2015-07-14;19; 4,282 
2015-07-14;20; 4,267 
2015-07-14;21; 4,249 
2015-07-14;22; 4,232 
2015-07-14;23; 4,212 
2015-07-14;24; 4,180 
2015-07-15;1; 4,141 
2015-07-15;2; 4,098 
2015-07-15;3; 4,048 
2015-07-15;4; 3,998 
2015-07-15;5; 3,993 
2015-07-15;6; 4,054 
2015-07-15;7; 4,083 
2015-07-15;8; 4,079 
2015-07-15;9; 4,065 
2015-07-15;10; 4,054 
2015-07-15;11; 4,047 
2015-07-15;12; 4,125 
2015-07-15;13; 4,336 
2015-07-15;14; 4,564 
2015-07-15;15; 4,726 
2015-07-15;16; 4,834 
2015-07-15;17; 4,913 
2015-07-15;18; 4,963 
2015-07-15;19; 4,999 
2015-07-15;20; 5,026 
2015-07-15;21; 5,029 
2015-07-15;22; 5,034 
2015-07-15;23; 5,033 
2015-07-15;24; 5,036 
2015-07-16;1; 5,034 
2015-07-16;2; 5,036 
2015-07-16;3; 5,041 
2015-07-16;4; 5,038 
2015-07-16;5; 5,034 
2015-07-16;6; 5,031 
2015-07-16;7; 5,025 
2015-07-16;8; 5,032 
2015-07-16;9; 5,026 
2015-07-16;10; 5,027 
2015-07-16;11; 5,003 
2015-07-16;12; 4,861 
2015-07-16;13; 4,745 
2015-07-16;14; 4,666 
2015-07-16;15; 4,578 
2015-07-16;16; 4,505 
2015-07-16;17; 4,439 
2015-07-16;18; 4,379 
2015-07-16;19; 4,300 
2015-07-16;20; 4,271 
2015-07-16;21; 4,197 
2015-07-16;22; 4,134 
2015-07-16;23; 4,054 
2015-07-16;24; 3,962 
2015-07-17;1; 3,857 
2015-07-17;2; 3,753 
2015-07-17;3; 3,652 
2015-07-17;4; 3,547 
2015-07-17;5; 3,445 
2015-07-17;6; 3,344 
2015-07-17;7; 3,245 
2015-07-17;8; 3,151 
2015-07-17;9; 3,057 
2015-07-17;10; 2,958 
2015-07-17;11; 2,873 
2015-07-17;12; 2,801 
2015-07-17;13; 2,750 
2015-07-17;14; 2,717 
2015-07-17;15; 2,724 
2015-07-17;16; 2,771 
2015-07-17;17; 2,856 
2015-07-17;18; 2,941 
2015-07-17;19; 3,016 
2015-07-17;20; 3,084 
2015-07-17;21; 3,113 
2015-07-17;22; 3,113 
2015-07-17;23; 3,098 
2015-07-17;24; 3,072 
2015-07-18;1; 3,032 
2015-07-18;2; 2,989 
2015-07-18;3; 2,944 
2015-07-18;4; 2,911 
2015-07-18;5; 2,923 
2015-07-18;6; 2,955 
2015-07-18;7; 2,944 
2015-07-18;8; 2,914 
2015-07-18;9; 2,909 
2015-07-18;10; 2,979 
2015-07-18;11; 3,084 
2015-07-18;12; 3,229 
2015-07-18;13; 3,444 
2015-07-18;14; 3,577 
2015-07-18;15; 3,610 
2015-07-18;16; 3,647 
2015-07-18;17; 3,762 
2015-07-18;18; 3,887 
2015-07-18;19; 4,201 
2015-07-18;20; 4,716 
2015-07-18;21; 4,972 
2015-07-18;22; 5,013 
2015-07-18;23; 5,023 
2015-07-18;24; 5,023 
2015-07-19;1; 5,022 
2015-07-19;2; 5,021 
2015-07-19;3; 5,026 
2015-07-19;4; 5,026 
2015-07-19;5; 5,020 
2015-07-19;6; 5,011 
2015-07-19;7; 5,007 
2015-07-19;8; 5,017 
2015-07-19;9; 5,030 
2015-07-19;10; 5,035 
2015-07-19;11; 5,028 
2015-07-19;12; 5,032 
2015-07-19;13; 5,036 
2015-07-19;14; 5,039 
2015-07-19;15; 5,036 
2015-07-19;16; 5,033 
2015-07-19;17; 5,031 
2015-07-19;18; 5,032 
2015-07-19;19; 5,031 
2015-07-19;20; 5,032 
2015-07-19;21; 5,031 
2015-07-19;22; 5,029 
2015-07-19;23; 5,027 
2015-07-19;24; 5,025 
2015-07-20;1; 5,021 
2015-07-20;2; 5,003 
2015-07-20;3; 4,886 
2015-07-20;4; 4,761 
2015-07-20;5; 4,642 
2015-07-20;6; 4,537 
2015-07-20;7; 4,426 
2015-07-20;8; 4,280 
2015-07-20;9; 4,180 
2015-07-20;10; 4,066 
2015-07-20;11; 3,962 
2015-07-20;12; 3,876 
2015-07-20;13; 3,797 
2015-07-20;14; 3,746 
2015-07-20;15; 3,709 
2015-07-20;16; 3,683 
2015-07-20;17; 3,705 
2015-07-20;18; 3,756 
2015-07-20;19; 3,849 
2015-07-20;20; 4,023 
2015-07-20;21; 4,104 
2015-07-20;22; 4,125 
2015-07-20;23; 4,156 
2015-07-20;24; 4,153 
2015-07-21;1; 4,133 
2015-07-21;2; 4,093 
2015-07-21;3; 4,039 
2015-07-21;4; 3,975 
2015-07-21;5; 3,898 
2015-07-21;6; 3,815 
2015-07-21;7; 3,729 
2015-07-21;8; 3,644 
2015-07-21;9; 3,552 
2015-07-21;10; 3,467 
2015-07-21;11; 3,416 
2015-07-21;12; 3,456 
2015-07-21;13; 3,544 
2015-07-21;14; 3,607 
2015-07-21;15; 3,714 
2015-07-21;16; 3,889 
2015-07-21;17; 3,997 
2015-07-21;18; 4,035 
2015-07-21;19; 4,100 
2015-07-21;20; 4,188 
2015-07-21;21; 4,322 
2015-07-21;22; 4,457 
2015-07-21;23; 4,549 
2015-07-21;24; 4,630 
2015-07-22;1; 4,745 
2015-07-22;2; 4,817 
2015-07-22;3; 4,848 
2015-07-22;4; 4,870 
2015-07-22;5; 4,891 
2015-07-22;6; 4,899 
2015-07-22;7; 4,910 
2015-07-22;8; 4,928 
2015-07-22;9; 4,945 
2015-07-22;10; 4,952 
2015-07-22;11; 4,941 
2015-07-22;12; 4,934 
2015-07-22;13; 4,951 
2015-07-22;14; 4,997 
2015-07-22;15; 5,015 
2015-07-22;16; 5,021 
2015-07-22;17; 5,019 
2015-07-22;18; 5,017 
2015-07-22;19; 5,015 
2015-07-22;20; 5,016 
2015-07-22;21; 5,013 
2015-07-22;22; 5,011 
2015-07-22;23; 5,012 
2015-07-22;24; 5,008 
2015-07-23;1; 5,009 
2015-07-23;2; 5,007 
2015-07-23;3; 4,948 
2015-07-23;4; 4,792 
2015-07-23;5; 4,641 
2015-07-23;6; 4,503 
2015-07-23;7; 4,355 
2015-07-23;8; 4,199 
2015-07-23;9; 4,044 
2015-07-23;10; 3,894 
2015-07-23;11; 3,750 
2015-07-23;12; 3,625 
2015-07-23;13; 3,507 
2015-07-23;14; 3,392 
2015-07-23;15; 3,289 
2015-07-23;16; 3,197 
2015-07-23;17; 3,120 
2015-07-23;18; 3,080 
2015-07-23;19; 3,084 
2015-07-23;20; 3,062 
2015-07-23;21; 3,045 
2015-07-23;22; 3,041 
2015-07-23;23; 3,020 
2015-07-23;24; 2,990 
2015-07-24;1; 2,943 
2015-07-24;2; 2,888 
2015-07-24;3; 2,827 
2015-07-24;4; 2,776 
2015-07-24;5; 2,713 
2015-07-24;6; 2,659 
2015-07-24;7; 2,605 
2015-07-24;8; 2,538 
2015-07-24;9; 2,474 
2015-07-24;10; 2,416 
2015-07-24;11; 2,358 
2015-07-24;12; 2,312 
2015-07-24;13; 2,287 
2015-07-24;14; 2,291 
2015-07-24;15; 2,326 
2015-07-24;16; 2,389 
2015-07-24;17; 2,503 
2015-07-24;18; 2,654 
2015-07-24;19; 2,895 
2015-07-24;20; 3,141 
2015-07-24;21; 3,297 
2015-07-24;22; 3,353 
2015-07-24;23; 3,437 
2015-07-24;24; 3,519 
2015-07-25;1; 3,555 
2015-07-25;2; 3,543 
2015-07-25;3; 3,499 
2015-07-25;4; 3,459 
2015-07-25;5; 3,405 
2015-07-25;6; 3,334 
2015-07-25;7; 3,300 
2015-07-25;8; 3,256 
2015-07-25;9; 3,174 
2015-07-25;10; 3,087 
2015-07-25;11; 3,005 
2015-07-25;12; 2,926 
2015-07-25;13; 2,860 
2015-07-25;14; 2,819 
2015-07-25;15; 2,811 
2015-07-25;16; 2,840 
2015-07-25;17; 2,888 
2015-07-25;18; 2,959 
2015-07-25;19; 3,047 
2015-07-25;20; 3,136 
2015-07-25;21; 3,204 
2015-07-25;22; 3,261 
2015-07-25;23; 3,274 
2015-07-25;24; 3,271 
2015-07-26;1; 3,248 
2015-07-26;2; 3,209 
2015-07-26;3; 3,161 
2015-07-26;4; 3,101 
2015-07-26;5; 3,041 
2015-07-26;6; 2,977 
2015-07-26;7; 2,915 
2015-07-26;8; 2,847 
2015-07-26;9; 2,774 
2015-07-26;10; 2,709 
2015-07-26;11; 2,644 
2015-07-26;12; 2,601 
2015-07-26;13; 2,560 
2015-07-26;14; 2,548 
2015-07-26;15; 2,578 
2015-07-26;16; 2,655 
2015-07-26;17; 2,791 
2015-07-26;18; 3,136 
2015-07-26;19; 3,731 
2015-07-26;20; 4,229 
2015-07-26;21; 4,376 
2015-07-26;22; 4,461 
2015-07-26;23; 4,437 
2015-07-26;24; 4,377 
2015-07-27;1; 4,292 
2015-07-27;2; 4,185 
2015-07-27;3; 4,065 
2015-07-27;4; 3,936 
2015-07-27;5; 3,810 
2015-07-27;6; 3,682 
2015-07-27;7; 3,566 
2015-07-27;8; 3,451 
2015-07-27;9; 3,392 
2015-07-27;10; 3,307 
2015-07-27;11; 3,204 
2015-07-27;12; 3,106 
2015-07-27;13; 3,030 
2015-07-27;14; 2,978 
2015-07-27;15; 2,949 
2015-07-27;16; 2,988 
2015-07-27;17; 2,994 
2015-07-27;18; 3,008 
2015-07-27;19; 3,041 
2015-07-27;20; 3,071 
2015-07-27;21; 3,081 
2015-07-27;22; 3,064 
2015-07-27;23; 3,019 
2015-07-27;24; 3,008 
2015-07-28;1; 2,969 
2015-07-28;2; 2,900 
2015-07-28;3; 2,845 
2015-07-28;4; 2,764 
2015-07-28;5; 2,686 
2015-07-28;6; 2,604 
2015-07-28;7; 2,529 
2015-07-28;8; 2,456 
2015-07-28;9; 2,379 
2015-07-28;10; 2,305 
2015-07-28;11; 2,235 
2015-07-28;12; 2,168 
2015-07-28;13; 2,113 
2015-07-28;14; 2,079 
2015-07-28;15; 2,080 
2015-07-28;16; 2,105 
2015-07-28;17; 2,166 
2015-07-28;18; 2,254 
2015-07-28;19; 2,348 
2015-07-28;20; 2,455 
2015-07-28;21; 2,541 
2015-07-28;22; 2,598 
2015-07-28;23; 2,619 
2015-07-28;24; 2,627 
2015-07-29;1; 2,620 
2015-07-29;2; 2,606 
2015-07-29;3; 2,585 
2015-07-29;4; 2,551 
2015-07-29;5; 2,521 
2015-07-29;6; 2,487 
2015-07-29;7; 2,455 
2015-07-29;8; 2,429 
2015-07-29;9; 2,401 
2015-07-29;10; 2,386 
2015-07-29;11; 2,379 
2015-07-29;12; 2,378 
2015-07-29;13; 2,387 
2015-07-29;14; 2,402 
2015-07-29;15; 2,435 
2015-07-29;16; 2,480 
2015-07-29;17; 2,534 
2015-07-29;18; 2,603 
2015-07-29;19; 2,674 
2015-07-29;20; 2,760 
2015-07-29;21; 2,867 
2015-07-29;22; 3,041 
2015-07-29;23; 3,211 
2015-07-29;24; 3,378 
2015-07-30;1; 3,498 
2015-07-30;2; 3,566 
2015-07-30;3; 3,625 
2015-07-30;4; 3,663 
2015-07-30;5; 3,691 
2015-07-30;6; 3,688 
2015-07-30;7; 3,671 
2015-07-30;8; 3,670 
2015-07-30;9; 3,685 
2015-07-30;10; 3,711 
2015-07-30;11; 3,700 
2015-07-30;12; 3,694 
2015-07-30;13; 3,720 
2015-07-30;14; 3,761 
2015-07-30;15; 3,812 
2015-07-30;16; 3,829 
2015-07-30;17; 3,881 
2015-07-30;18; 3,961 
2015-07-30;19; 4,019 
2015-07-30;20; 4,009 
2015-07-30;21; 4,008 
2015-07-30;22; 3,961 
2015-07-30;23; 3,903 
2015-07-30;24; 3,810 
2015-07-31;1; 3,716 
2015-07-31;2; 3,604 
2015-07-31;3; 3,482 
2015-07-31;4; 3,377 
2015-07-31;5; 3,288 
2015-07-31;6; 3,291 
2015-07-31;7; 3,260 
2015-07-31;8; 3,193 
2015-07-31;9; 3,164 
2015-07-31;10; 3,126 
2015-07-31;11; 3,084 
2015-07-31;12; 3,040 
2015-07-31;13; 3,004 
2015-07-31;14; 2,994 
2015-07-31;15; 2,964 
2015-07-31;16; 2,948 
2015-07-31;17; 3,031 
2015-07-31;18; 3,196 
2015-07-31;19; 3,281 
2015-07-31;20; 3,273 
2015-07-31;21; 3,232 
2015-07-31;22; 3,177 
2015-07-31;23; 3,092 
2015-07-31;24; 3,000 
2015-08-01;1; 2,908 
2015-08-01;2; 2,813 
2015-08-01;3; 2,711 
2015-08-01;4; 2,615 
2015-08-01;5; 2,519 
2015-08-01;6; 2,431 
2015-08-01;7; 2,342 
2015-08-01;8; 2,262 
2015-08-01;9; 2,180 
2015-08-01;10; 2,106 
2015-08-01;11; 2,025 
2015-08-01;12; 2,278 
2015-08-01;13; 2,181 
2015-08-01;14; 2,119 
2015-08-01;15; 2,075 
2015-08-01;16; 2,038 
2015-08-01;17; 2,026 
2015-08-01;18; 2,030 
2015-08-01;19; 2,034 
2015-08-01;20; 2,036 
2015-08-01;21; 2,043 
2015-08-01;22; 2,048 
2015-08-01;23; 2,043 
2015-08-01;24; 2,034 
2015-08-02;1; 2,017 
2015-08-02;2; 1,994 
2015-08-02;3; 1,979 
2015-08-02;4; 1,988 
2015-08-02;5; 2,012 
2015-08-02;6; 2,067 
2015-08-02;7; 2,179 
2015-08-02;8; 2,188 
2015-08-02;9; 2,140 
2015-08-02;10; 2,100 
2015-08-02;11; 2,074 
2015-08-02;12; 2,062 
2015-08-02;13; 2,060 
2015-08-02;14; 2,049 
2015-08-02;15; 2,042 
2015-08-02;16; 2,057 
2015-08-02;17; 2,173 
2015-08-02;18; 2,338 
2015-08-02;19; 2,369 
2015-08-02;20; 2,376 
2015-08-02;21; 2,387 
2015-08-02;22; 2,402 
2015-08-02;23; 2,408 
2015-08-02;24; 2,399 
2015-08-03;1; 2,381 
2015-08-03;2; 2,357 
2015-08-03;3; 2,329 
2015-08-03;4; 2,294 
2015-08-03;5; 2,254 
2015-08-03;6; 2,208 
2015-08-03;7; 2,163 
2015-08-03;8; 2,105 
2015-08-03;9; 2,066 
2015-08-03;10; 2,026 
2015-08-03;11; 1,978 
2015-08-03;12; 1,932 
2015-08-03;13; 1,890 
2015-08-03;14; 1,858 
2015-08-03;15; 1,839 
2015-08-03;16; 1,825 
2015-08-03;17; 1,834 
2015-08-03;18; 1,864 
2015-08-03;19; 1,897 
